item,11F(MARY),11H(ANTONY ABBOT),11H(ANTONY OF PADUA),11H(AUGUSTINE),11H(DOMINIC),11H(FRANCIS),11H(JEROME),11H(JOHN THE BAPTIST),11H(JOHN),11H(JOSEPH),11H(PAUL),11H(PETER),11H(SEBASTIAN),11H(STEPHEN),11HH(BARBARA),11HH(CATHERINE),11HH(MARY MAGDALENE),John Baptist - Child,John Baptist - Dead,set
ICCD2887565_36933,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD2887567_36934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2887577_36939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2887589_36945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2887591_36946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2887593_36947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2887599_36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2887601_36951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2887603_36952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
ICCD2887609_36955,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD2887611_36956,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2887615_36958,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD2887621_36961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2887623_36962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2887625_36963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2887629_36965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,val
ICCD2887647_36974,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD2889314_00027598-s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890192_68341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890194_68341_bis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890200_68066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD2890202_68067,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD2890208_68343,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890248_68096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890262_68088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
ICCD2890276_68344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890290_68348,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD2890296_68107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD2890298_68108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD2890300_68109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2890304_68349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD2890312_68351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2890342_68126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890362_68355,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
ICCD2890370_68356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2890374_68138,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,test
ICCD2890398_68150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2890400_68151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890404_68153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890412_68157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890414_68357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890416_68359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890419_68360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
ICCD2890425_68362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890427_68363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2890429_68158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890431_68159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890433_68364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890435_68160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890437_68369,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,test
ICCD2890439_68162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890445_68367,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,val
ICCD2890449_68161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,val
ICCD2890451_68164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2890551_68320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2890561_68056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2890563_67981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2890565_67982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890569_67984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890573_67986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2890575_67987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890583_68326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD2890595_68000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890603_68328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890605_68329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,val
ICCD2890615_68013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890619_68015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,train
ICCD2890623_68017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890633_68022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD2890637_68330,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
ICCD2890639_68331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890641_68332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890643_68333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890661_68334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
ICCD2890663_68335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890665_68336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890667_68337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2890669_68338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890673_68033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890675_68034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890677_68035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890679_68036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2890681_68037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890683_68038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890685_68039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890687_68040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890689_68041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890691_68042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890693_68043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890695_68044,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,test
ICCD2890697_68045,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD2890699_68046,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,train
ICCD2890806_68279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2890969_68117_bis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD2890997_96021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2894329_17901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894380_17930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894393_17942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894404_17950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894416_17956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD2894422_17959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,test
ICCD2894424_17960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2894426_17961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,val
ICCD2894439_17967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2894441_17968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894456_17976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2894460_17978,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD2894469_17983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894477_17987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894500_18002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2894520_18019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894522_18020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894528_18023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894532_18025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894538_18028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894540_18029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ICCD2894546_18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894561_37027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894604_26325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2894608_37049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2894612_37051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894616_37053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2894618_37054,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894620_37055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894622_37056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894624_37057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894626_37058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894632_37061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2894634_37062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD2894636_37063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2894640_37065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2896831_17729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2896866_17752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2896867_17753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2896873_17755,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
ICCD2896877_17757,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD2896882_17760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2896884_17761,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD2896909_17776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2896917_17780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD2896944_17790,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2896946_17794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2896950_17796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,val
ICCD2896978_17810,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2897090_17885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2897100_17890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2897150_37166,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
ICCD2897152_37167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2897160_37170,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,val
ICCD2897162_37171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2897164_37172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2897226_37205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2897306_37245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2897313_37249,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,test
ICCD2897315_37250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2929603_73440-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2932726_7787-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2932745_5913-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2932748_7791-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2932830_5914-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2932841_9378-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2932843_9379-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2932862_9388-H,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,test
ICCD2932870_9391-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2932875_9392-H,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD2932920_9449-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
ICCD2932935_9450-H,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2932975_9463-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2932985_10408-H,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2934847_48567-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2937049_101535-H,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,test
ICCD2937089_102216-H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD2937126_102233-H,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2937138_102239-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2941096_31756-H,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,train
ICCD2941102_31759-H,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2941106_31761-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2943167_81094-H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
ICCD2943169_81095-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2943237_81131-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2943239_81132-H,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2943249_81137-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2943251_81138-H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2943257_81141-H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2943263_81144-H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2943265_81145-H,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,test
ICCD2943269_81147-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2943424_74672-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2943426_74674-H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,val
ICCD2943433_74675-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2943434_74676-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2943435_74677-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2943436_74678-H,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD2943437_74679-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2943438_74680-H,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD2943439_74681-H,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD2943440_74682-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2943441_74683-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2946617_38445-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2947486_38771-H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2947490_38774-H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
ICCD2951363_3352-B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD2951846_40190-H,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2951874_40206-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2954187_36262-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2954189_36263-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2954621_37980-H,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,train
ICCD2954623_37981-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2954796_37915-H,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,train
ICCD2954812_37895-H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2954833_37922-H,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2955094_37499-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD2955096_37498-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2955120_37483-H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2955128_37496-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2955130_37518-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD2955132_37497-H,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD2955168_37519-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2955599_37839-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2971352_79387-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD2971358_79390-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2971368_79395-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD2971377_79399-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ICCD2971572_79507-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3007705_13988-H,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,val
ICCD3007707_13989-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3010059_52904-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3010258_80934-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010268_80939-H,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD3010292_80951-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,test
ICCD3010306_80958-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010308_80959-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010310_80960-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3010312_80961-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010314_80962-H,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3010315_80963-H,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3010319_80965-H,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3010321_80966-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010327_80969-H,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3010332_80972-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ICCD3010334_80973-H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010344_80978-H,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010346_80979-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010351_80981-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD3010359_80985-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010373_80992-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD3010385_80998-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3010389_81000-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010397_81004-H,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
ICCD3010401_81006-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010411_81011-H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010413_81012-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010465_81040-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3010467_81041-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3010471_81043-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010473_81044-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3010477_81046-H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3013249_50815-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,train
ICCD3013255_50818-H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3013263_50822-H,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,train
ICCD3013269_50825-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3013271_50826-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3013276_50828-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3013284_50832-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3013292_50836-H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
